BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201703,14,1200,201703,14,1400,115763,695784,CONNECTICUT,9,2017,March,High Wind,Z,12,SOUTHERN NEW LONDON,OKX,14-MAR-17 12:00:00,EST-5,14-MAR-17 14:00:00,0,0,0,0,50.00K,0.00K,Mesonet,51.00,MG,,,,,,,,,,,,,,,,,,,,"On Tuesday, March 14th, rapidly deepening low pressure tracked up the eastern seaboard.",A mesonet station near Mystic measured a 59 mph wind gust at 101 pm.,CSV
201702,13,800,201702,13,1900,113584,679917,CONNECTICUT,9,2017,February,High Wind,Z,2,HARTFORD,BOX,13-FEB-17 08:00:00,EST-5,13-FEB-17 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,35.00,MS,,,,,,,,,,,,,,,,,,,,Low pressure raced east from the Midwest and passed just south of New England.  Strong Northwest winds developed following the passage of the storm.,The ASOS site at Bradley International Airport in Windsor Locks recorded a sustained wind of 40 mph at 830 am.,CSV
201701,23,1500,201701,24,400,113159,676859,CONNECTICUT,9,2017,January,High Wind,Z,12,SOUTHERN NEW LONDON,OKX,23-JAN-17 15:00:00,EST-5,24-JAN-17 04:00:00,0,0,0,0,100.00K,0.00K,ASOS,53.00,MG,,,,,,,,,,,,,,,,,,,,A deep area of low pressure passed south and east of Long Island.,"At Groton New London Airport, a measured gust up to 61 mph occurred at 259 am on the 24th. A measured sustained wind speed of 43 mph was observed at 3 am on the 24th. Near Mystic, a wind gust at a mesonet station reached 59 mph at 1241 am on the 24th. A tree was knocked down in Franklin at 419 pm on the 23rd. The tree blocked Route 32, which was reported via social media. In Waterford, Route 58 was closed due to a tree which fell and took down power lines and a pole at 140 am on the 24th. This was reported on social media. Also, the public reported a tree down on a telephone pole at Perry and Anita Streets at 710 pm on the 23rd in Waterford.",CSV
201702,12,500,201702,13,1600,113258,677645,CONNECTICUT,9,2017,February,Winter Weather,Z,1,NORTHERN LITCHFIELD,ALY,12-FEB-17 05:00:00,EST-5,13-FEB-17 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Two low pressure systems approached the northeastern US on Sunday, February 12, with snowfall breaking out over the local area around sunrise. The snow was heavy at times during the morning and early afternoon, with accumulation rates of 1 to locally 2 inches per hour at times. The snow was wet and dense and readily clung to trees. During the afternoon, warmer air resulted in precipitation changing to sleet for portions of Northwest Connecticut which cut down snowfall totals. The snowfall diminished Sunday evening. In total, 3 to 7 inches of snow and sleet occurred across Northwest Connecticut.",,CSV
201702,12,500,201702,13,1600,113258,677646,CONNECTICUT,9,2017,February,Winter Weather,Z,13,SOUTHERN LITCHFIELD,ALY,12-FEB-17 05:00:00,EST-5,13-FEB-17 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Two low pressure systems approached the northeastern US on Sunday, February 12, with snowfall breaking out over the local area around sunrise. The snow was heavy at times during the morning and early afternoon, with accumulation rates of 1 to locally 2 inches per hour at times. The snow was wet and dense and readily clung to trees. During the afternoon, warmer air resulted in precipitation changing to sleet for portions of Northwest Connecticut which cut down snowfall totals. The snowfall diminished Sunday evening. In total, 3 to 7 inches of snow and sleet occurred across Northwest Connecticut.",,CSV
201702,9,300,201702,9,2200,112692,672856,CONNECTICUT,9,2017,February,Heavy Snow,Z,13,SOUTHERN LITCHFIELD,ALY,09-FEB-17 03:00:00,EST-5,09-FEB-17 22:00:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A low pressure system formed over the Tennessee Valley late on February 8. As this system tracked northeastward, it quickly strengthened, spreading moderate to heavy snow to the north of its track. This system became a full-fledged Nor'easter as it emerged offshore and tracked just off the tip of Long Island. ||Storm total snowfall of 8 to 18 inches was observed from the wee hours through the early afternoon hours of February 9.",,CSV
201702,9,300,201702,9,2200,112692,672857,CONNECTICUT,9,2017,February,Heavy Snow,Z,1,NORTHERN LITCHFIELD,ALY,09-FEB-17 03:00:00,EST-5,09-FEB-17 22:00:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A low pressure system formed over the Tennessee Valley late on February 8. As this system tracked northeastward, it quickly strengthened, spreading moderate to heavy snow to the north of its track. This system became a full-fledged Nor'easter as it emerged offshore and tracked just off the tip of Long Island. ||Storm total snowfall of 8 to 18 inches was observed from the wee hours through the early afternoon hours of February 9.",,CSV
201704,1,0,201704,18,1200,115509,693541,CONNECTICUT,9,2017,April,Drought,Z,2,HARTFORD,BOX,01-APR-17 00:00:00,EST-5,18-APR-17 12:00:00,0,0,0,0,0.00K,0.00K,Drought Monitor,,,,,,,,,,,,,,,,,,,,,,"In April, rainfall in Connecticut ranged from one-half inch below normal to one and one-half inch above normal. The driest areas were in Northcentral Connecticut. Temperatures were four to six degrees above normal. ||Rivers and streams monitored by the USGS were mainly at normal to above|normal levels.||Ground water conditions improved during the month and most were at normal to above normal levels.  The exception was in the Connecticut River Valley where some monitored wells were at below normal levels.||The Connecticut Department of Public Health (DPH) continued a Drought Watch for Hartford and Tolland Counties in Northern Connecticut and a Drought Advisory for Windham County.",The U.S. Drought Monitor continued the Severe Drought (D2) designation through the first half of April.  Areas east of the Connecticut River were reduced to the Moderate Drought (D1) designation on April 4.  All remaining areas were reduced to Moderate Drought (D1) on April 18.,CSV
201704,1,0,201704,4,1200,115509,693542,CONNECTICUT,9,2017,April,Drought,Z,3,TOLLAND,BOX,01-APR-17 00:00:00,EST-5,04-APR-17 12:00:00,0,0,0,0,0.00K,0.00K,Drought Monitor,,,,,,,,,,,,,,,,,,,,,,"In April, rainfall in Connecticut ranged from one-half inch below normal to one and one-half inch above normal. The driest areas were in Northcentral Connecticut. Temperatures were four to six degrees above normal. ||Rivers and streams monitored by the USGS were mainly at normal to above|normal levels.||Ground water conditions improved during the month and most were at normal to above normal levels.  The exception was in the Connecticut River Valley where some monitored wells were at below normal levels.||The Connecticut Department of Public Health (DPH) continued a Drought Watch for Hartford and Tolland Counties in Northern Connecticut and a Drought Advisory for Windham County.",The Severe Drought (D2) designation in extreme western Tolland County was reduced to Moderate Drought (D1) on April 4.,CSV
201706,30,1715,201706,30,1715,118011,709432,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,3,HARTFORD,BOX,30-JUN-17 17:15:00,EST-5,30-JUN-17 17:15:00,0,0,0,0,10.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,2,NE,CANTON,2,NE,CANTON,41.8415,-72.8694,41.8415,-72.8694,A weak disturbance moving through the atmosphere combined with a warm and humid air mass to generate showers and thunderstorms over Western Connecticut.,"At 515 PM EST, a tree was down on a car on Notch Road in Simsbury.  Also, trees were down on wires on West Mountain Road near Roswell Road.",CSV
201704,6,1645,201704,6,1715,115211,691778,CONNECTICUT,9,2017,April,Flash Flood,C,1,FAIRFIELD,OKX,06-APR-17 16:45:00,EST-5,06-APR-17 17:15:00,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,,,,,,1,SSW,STRATFORD,1,SSW,STRATFORD,41.1889,-73.1574,41.1894,-73.1575,"Heavy rain developed out ahead of a warm front lifting north across the area. This event occurred immediately after a ten day period in which 3-5 inches of rain fell across the area, resulting in saturated soils and isolated flash flooding in Fairfield County.","The fire department responded to a water rescue at the intersection of Barnum Avenue and Bishop Avenue in Mill Hill, between Bridgeport and Stratford.",CSV
201704,6,1724,201704,6,1725,115523,693576,CONNECTICUT,9,2017,April,Lightning,C,13,TOLLAND,BOX,06-APR-17 17:24:00,EST-5,06-APR-17 17:25:00,0,0,0,0,2.50K,0.00K,Amateur Radio,,,,,,,,,,,,2,WSW,WEST WILLINGTON,2,WSW,WEST WILLINGTON,41.8715,-72.3287,41.8715,-72.3287,"A pair of storms moving up the coastal plain brought between two and five inches of rain to Connecticut between April 4 and April 7. The rain, along with snowmelt from above freezing temperatures, caused poor drainage flooding.","At 5:24 PM EST, lightning struck a home on Kate Lane in Tolland.",CSV
201704,6,1730,201704,6,1731,115523,693577,CONNECTICUT,9,2017,April,Lightning,C,3,HARTFORD,BOX,06-APR-17 17:30:00,EST-5,06-APR-17 17:31:00,0,0,0,0,2.50K,0.00K,Amateur Radio,,,,,,,,,,,,1,NE,CANTON,1,NE,CANTON,41.8262,-72.8901,41.8262,-72.8901,"A pair of storms moving up the coastal plain brought between two and five inches of rain to Connecticut between April 4 and April 7. The rain, along with snowmelt from above freezing temperatures, caused poor drainage flooding.","At 5:31 PM EST, a house on Trailsend Drive was struck by lightning.",CSV
201704,16,1500,201704,16,1900,115612,694387,CONNECTICUT,9,2017,April,High Wind,Z,1,NORTHERN LITCHFIELD,ALY,16-APR-17 15:00:00,EST-5,16-APR-17 19:00:00,0,0,0,0,,,911 Call Center,50.00,EG,,,,,,,,,,,,,,,,,,,,"A pre-frontal trough moved through the region during the afternoon and evening hours, producing an area of showers and strong, damaging winds. These winds knocked down multiple trees and power lines across Litchfield county in Connecticut.  It also produced strong wind gusts ranging from 30 to 40 mph throughout western Connecticut.",Multiple trees and wires were knocked down due to high winds.,CSV
201704,16,1500,201704,16,1900,115612,694391,CONNECTICUT,9,2017,April,Strong Wind,Z,13,SOUTHERN LITCHFIELD,ALY,16-APR-17 15:00:00,EST-5,16-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,Public,29.00,EG,,,,,,,,,,,,,,,,,,,,"A pre-frontal trough moved through the region during the afternoon and evening hours, producing an area of showers and strong, damaging winds. These winds knocked down multiple trees and power lines across Litchfield county in Connecticut.  It also produced strong wind gusts ranging from 30 to 40 mph throughout western Connecticut.",CWOP station measured a peak wind gust of 33 mph.,CSV
201706,21,1515,201706,21,1515,117182,706735,CONNECTICUT,9,2017,June,Hail,C,5,LITCHFIELD,ALY,21-JUN-17 15:15:00,EST-5,21-JUN-17 15:15:00,0,0,0,0,,,Trained Spotter,0.75,,,,,,,,,,,3,WNW,BARKHAMSTED,3,WNW,BARKHAMSTED,41.94,-72.97,41.94,-72.97,"A surface trough passed through the area, allowing for isolated to scattered thunderstorms to develop during the afternoon. All of the thunderstorms were sub-severe, except for one in Litchfield county, CT, where it produced 1 inch hail.",Penny size hail was reported by a spotter during a thunderstorm 1 mile north-northwest of Barkhampsted.,CSV
201706,30,1711,201706,30,1711,118011,709438,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,3,HARTFORD,BOX,30-JUN-17 17:11:00,EST-5,30-JUN-17 17:11:00,0,0,0,0,5.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,2,ENE,CANTON CENTER,2,ENE,CANTON CENTER,41.8579,-72.8916,41.8579,-72.8916,A weak disturbance moving through the atmosphere combined with a warm and humid air mass to generate showers and thunderstorms over Western Connecticut.,"At 511 PM EST, in Canton, CT, trees were down on East Hill Road, Gracey Road, and at the intersection of Lawton Road and Washburn Road.",CSV
201706,30,1741,201706,30,1945,118011,709431,CONNECTICUT,9,2017,June,Flood,C,3,HARTFORD,BOX,30-JUN-17 17:41:00,EST-5,30-JUN-17 19:45:00,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,,,,,,2,NW,HARTFORD,2,NW,HARTFORD,41.7893,-72.7476,41.786,-72.7448,A weak disturbance moving through the atmosphere combined with a warm and humid air mass to generate showers and thunderstorms over Western Connecticut.,"At 541 PM EST, in West Hartford, the junction of North Main Street and Albany Avenue had flooding to a depth of two and one-half feet.",CSV
201706,19,1217,201706,19,1217,117480,706550,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,19-JUN-17 12:17:00,EST-5,19-JUN-17 12:17:00,0,0,0,0,,,Law Enforcement,50.00,EG,,,,,,,,,,1,E,SHARON,1,E,SHARON,41.88,-73.47,41.88,-73.47,"A cold front tracked east across northwestern Connecticut during the afternoon hours of Monday, June 19th, 2017. With a warm and unstable air mass in place, the frontal passage sparked numerous showers and thunderstorms across the area. Some of these thunderstorm were severe, knocking down trees and power lines.",A tree was reported down in Sharon due to thunderstorm winds.,CSV
201706,19,1250,201706,19,1250,117480,706551,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,19-JUN-17 12:50:00,EST-5,19-JUN-17 12:50:00,0,0,0,0,,,Amateur Radio,50.00,EG,,,,,,,,,,1,SW,TACONIC,1,SW,TACONIC,42.02,-73.41,42.02,-73.41,"A cold front tracked east across northwestern Connecticut during the afternoon hours of Monday, June 19th, 2017. With a warm and unstable air mass in place, the frontal passage sparked numerous showers and thunderstorms across the area. Some of these thunderstorm were severe, knocking down trees and power lines.",A tree was reported down one mile south of Taconic due to thunderstorm winds.,CSV
201706,19,1516,201706,19,1516,117480,706552,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,19-JUN-17 15:16:00,EST-5,19-JUN-17 15:16:00,0,0,0,0,,,Amateur Radio,50.00,EG,,,,,,,,,,2,SW,CORNWALL HOLLOW,2,SW,CORNWALL HOLLOW,41.8839,-73.2999,41.8839,-73.2999,"A cold front tracked east across northwestern Connecticut during the afternoon hours of Monday, June 19th, 2017. With a warm and unstable air mass in place, the frontal passage sparked numerous showers and thunderstorms across the area. Some of these thunderstorm were severe, knocking down trees and power lines.",Trees and wires were reported down on Rocky Cove Lane in West Cornwall due to thunderstorm winds.,CSV
201706,19,1505,201706,19,1505,117480,706555,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,19-JUN-17 15:05:00,EST-5,19-JUN-17 15:05:00,0,0,0,0,,,Amateur Radio,50.00,EG,,,,,,,,,,0,NNW,SALISBURY,0,NNW,SALISBURY,41.9841,-73.4225,41.9841,-73.4225,"A cold front tracked east across northwestern Connecticut during the afternoon hours of Monday, June 19th, 2017. With a warm and unstable air mass in place, the frontal passage sparked numerous showers and thunderstorms across the area. Some of these thunderstorm were severe, knocking down trees and power lines.",Trees and power lines were down on Under Mountain Road in Salisbury due to thunderstorm winds.,CSV
201706,19,1519,201706,19,1519,117480,706553,CONNECTICUT,9,2017,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,19-JUN-17 15:19:00,EST-5,19-JUN-17 15:19:00,0,0,0,0,,,Law Enforcement,50.00,EG,,,,,,,,,,1,NE,BULLS BRIDGE,1,NE,BULLS BRIDGE,41.6777,-73.4903,41.6777,-73.4903,"A cold front tracked east across northwestern Connecticut during the afternoon hours of Monday, June 19th, 2017. With a warm and unstable air mass in place, the frontal passage sparked numerous showers and thunderstorms across the area. Some of these thunderstorm were severe, knocking down trees and power lines.",Trees and wires were reported down 1 mile east-northeast of Bulls Bridge due to thunderstorm winds.,CSV
